Archive,ID,Possession Status,Floor No,Commercial,Developer,Approved Authority Name,Units Available,Price,Flooring Type,Electricity Status,Maintenance Type,Maintenance Charges,Booking Amount,Landmark,Covered Area,Project Name,sqft Price,Carpet Area,Area Name,Property Uniqueness,Unit of Carpet Area,Society,Ownership Type,furnished Type,Bathroom,Parking,Facing,Amenities Facing,Transaction Type,Floor Data,Type of Property,City,bedroom,floors,Water Status,Luxury Flat,Carpet Area Unit,isPrimeLocationProperty,Location,Property,covArea Unit,isLuxuryServiceProvided,Property Lifespan,balconies,Rera,Power Back Up,Lift,Rain Water Harvesting,Club House,Swimming Pool,Gymnasium,Park,Parking2,Security,Water Storage,Private Terrace/Garden,Vaastu Compliant,Service/Goods Lift,Air Conditioned,Visitor Parking,Intercom Facility,Maintenance Staff,Waste Disposal,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,RO Water System,Banquet Hall,Bar/Lounge,Cafeteria/Food Court,Conference Room,Piped Gas,Jogging and Strolling Track,Outdoor Tennis Courts,Mansion,Downtown,Skyline View,Wrap Around Balcony,Island Kitchen Layout,Full Glass Wall,House help accommodation,Concierge Services,Garden View,Marble flooring,Well Furnished,Modular Kitchen,Helipad,Private pool,Private Jaccuzi,Mini Cinema Theatre,Golf Course,Infinity Swimming Pool,Pool with temperature control,Sea facing,Skydeck,Earth quake resistant,Theme based Architectures,Health club with Steam / Jaccuzi,Large Clubhouse,Large Open space,Fingerprint Access,Grand Entrance lobby,Private Garage,Fireplace,Wine Cellar,Sky Villa,Water Front,Hilltop,Smart Home,Barbeque space,Kids play area,Library,Puja Room,Study,Servant Room,Store,Aerobics Room,Canopy Walk,Coffee Lounge & Restaurants,Dance Studio,Event Space & Amphitheatre,Flower Gardens,Guest Accommodation,Indoor Squash & Badminton Courts,Kids Play Pool With Water Slides,Library And Business Centre,Meditation Area,Multipurpose Courts,Recreational Pool,Rentable CommuniPfty Space,Retail Boulevard (Retail Shops),Cycling & Jogging Track,Fire Fighting Equipment,Aesthetically designed landscape garden,Possession By,Land Area / Covered Area,Land Area Unit,Pantry Type
properties_csv.zip,11531,Ready to Move,1,N,Om Sai Ganesh Developer,NA,NA,2200000,Granite,NA,NA,NA,NA,NA,420,Sai Ganesh Darshan,5238,NA,Dombivli East,Newly Constructed Property,Sq-ft,N,Freehold,Unfurnished,1,NA,North - East,Main Road,New Property,1 of 5 Floor,Apartment,Thane,1,5,NA,F,NA,N,"Dombivli East, Thane",1 BHK Flat,Sq-ft,0,Less than 5 years,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA
properties_csv.zip,11530,Ready to Move,8,N,Neel Siddhi developers,NA,NA,10000000,NA,NA,NA,NA,NA,NA,1200,Balaji Garden,8333,NA,Dombivli East,NA,Sq-ft,N,NA,Furnished,3,NA,NA,NA,Resale,8 of 14 Floor,Apartment,Thane,3,14,NA,F,NA,N,"Dombivli East, Thane",3 BHK Flat,Sq-ft,0,NA,NA,NA,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA
properties_csv.zip,11529,Ready to Move,3,N,NA,NA,NA,7000000,NA,NA,NA,NA,NA,NA,790,NA,8861,NA,Dombivli East,East Facing Property,Sq-ft,N,Co-operative Society,Unfurnished,1,NA,East,NA,Resale,3 of 3 Floor,Builder Floor Apartment,Thane,1,3,NA,F,NA,N,"Dombivli East, Thane",1 BHK Flat,Sq-ft,0,10 to 15 years,2,NA,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
properties_csv.zip,11528,Ready to Move,4,N,Siddharth Group,NA,NA,4000000,NA,NA,Monthly,NA,NA,NA,760,Siddharth Riverwood Park,5263,NA,Dombivli East,East Facing Property,Sq-ft,Y,Co-operative Society,Semi-Furnished,2,1 Open,East,Garden/Park,New Property,4 of 7 Floor,Apartment,Thane,2,7,NA,F,NA,Y,"Dombivli East, Thane",2 BHK Flat,Sq-ft,0,15 to 20 years,NA,NA,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
properties_csv.zip,11527,Ready to Move,7,N,Sanghvi S3 Group,NA,NA,3700000,NA,NA,Monthly,NA,NA,NA,675,Shankeshwar Nagar,5481,393,Dombivli East,NA,Sq-ft,N,Freehold,Unfurnished,1,NA,North,NA,Resale,7 of 7 Floor,Apartment,Thane,1,7,NA,F,Sq-ft,Y,"Dombivli East, Thane",1 BHK Flat,Sq-ft,0,5 to 10 years,3,NA,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
properties_csv.zip,11526,Ready to Move,8,N,Lodha,NA,NA,4500000,NA,NA,NA,NA,NA,NA,NA,Lodha Casa Bella Gold,NA,488,Dombivli East,NA,NA,N,NA,Unfurnished,1,NA,NA,Garden/Park,Resale,8 of 8 Floor,Apartment,Thane,1,8,NA,F,Sq-ft,Y,"Dombivli East, Thane",1 BHK Flat,NA,0,5 to 10 years,1,NA,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
properties_csv.zip,11525,Ready to Move,1,N,NA,NA,NA,3600000,Ceramic Tiles,NA,NA,NA,NA,"Shiwai balak Marathi school, near midc niwasi bus stopp",600,NA,6000,451,Sonar Pada,East Facing Property,Sq-ft,N,Co-operative Society,Semi-Furnished,1,8 Covered,East,Main Road,Resale,1 of 3 Floor,Builder Floor Apartment,Thane,1,3,NA,F,Sq-ft,Y,"Sonar Pada, Thane",1 BHK Flat,Sq-ft,0,15 to 20 years,1,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
properties_csv.zip,11524,Ready to Move,1,N,Regency Group,KDMC,NA,6500000,NA,No/Rare Powercut,Monthly,NA,NA,Close to pendharkar college dombivli east,527,Regency Anantam,12333,NA,Dombivli East,NA,Sq-ft,N,NA,NA,1,1 Covered,NA,Garden/Park,Resale,1 of 1 Floor,Residential House,Thane,1,1,Water Availability 24 Hours Available,F,NA,Y,NA,NA,Sq-ft,0,New Construction,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA
properties_csv.zip,11523,Ready to Move,1,N,Kulswamini Developers,NA,NA,4150000,NA,NA,NA,NA,NA,NA,689,Sneh Residency,6023,NA,Dombivli East,NA,Sq-ft,N,NA,Unfurnished,1,NA,NA,NA,Resale,1 of 8 Floor,Apartment,Thane,1,8,NA,F,NA,Y,"Dombivli East, Thane",1 BHK Flat,Sq-ft,0,NA,NA,NA,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA
properties_csv.zip,11522,Ready to Move,9,N,Marathon Realty Pvt. Ltd.,NA,NA,4700000,NA,NA,NA,NA,100000,NA,701,Marathon Nextown,6705,461,Dombivli East,East Facing Property,Sq-ft,N,NA,Unfurnished,2,NA,East,"Garden/Park, Pool",Resale,9 of 16 Floor,Apartment,Thane,1,16,NA,F,Sq-ft,Y,"Dombivli East, Thane",1 BHK Flat,Sq-ft,0,NA,2,NA,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
properties_csv.zip,11521,Ready to Move,3,N,Sanghvi Builders,NA,NA,5000000,NA,NA,NA,NA,100000,near Dmart,785,Shankeshwar Nagar,6369,550,Dombivli East,NA,Sq-ft,N,Freehold,Semi-Furnished,2,NA,North - West,Garden/Park,Resale,3 of 4 Floor,Apartment,Thane,2,4,NA,F,Sq-ft,Y,"Dombivli East, Thane",2 BHK Flat,Sq-ft,0,10 to 15 years,4,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
properties_csv.zip,11520,Ready to Move,13,N,Regency Group,NA,NA,8500000,NA,NA,NA,NA,100000,NA,1200,Regency Anantam,7083,787,Dombivli East,NA,Sq-ft,N,NA,Unfurnished,2,NA,North - East,"Garden/Park, Pool, Main Road",Resale,13 of 24 Floor,Apartment,Thane,2,24,NA,F,Sq-ft,Y,"Dombivli East, Thane",2 BHK Flat,Sq-ft,0,New Construction,3,NA,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
properties_csv.zip,11519,Under Construction,NA,Y,Runwal Developers,NA,NA,3750000,NA,No/Rare Powercut,NA,NA,100000,NA,NA,Runwal Gardens,NA,430,Dombivli East,NA,NA,N,NA,Unfurnished,2,1 Covered,NA,NA,New Property,NA,Apartment,Thane,1,NA,Water Availability 24 Hours Available,F,Sq-ft,Y,"Dombivli East, Thane",1 BHK Flat,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
properties_csv.zip,11518,Ready to Move,1,N,Lodha,NA,NA,4800000,NA,NA,NA,NA,NA,NA,750,Lodha Palava Casa Bella,6400,648,Dombivli East,NA,Sq-ft,N,Co-operative Society,Semi-Furnished,2,NA,NA,Garden/Park,Resale,1 of 18 Floor,Apartment,Thane,2,18,NA,F,Sq-ft,Y,"Dombivli East, Thane",2 BHK Flat,Sq-ft,0,5 to 10 years,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA
properties_csv.zip,11517,Ready to Move,17,N,Runwal Developers,KDMC,1,5500000,Ceramic Tiles,No/Rare Powercut,Monthly,1500,51000,Road Touch property upcoming metro station just 200 meter away,650,Runwal Gardens,8221,504,Dombivli East,East Facing Property,Sq-ft,N,Co-operative Society,Unfurnished,2,"1 Covered, 1 Open",East,"Garden/Park, Pool, Main Road",Resale,17 of 23 Floor,Apartment,Thane,2,23,Water Availability 24 Hours Available,F,Sq-ft,Y,"Dombivli East, Thane",2 BHK Flat,Sq-ft,0,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA
properties_csv.zip,11516,Under Construction,10,Y,Mahaavir Universal Homes Pvt. Ltd.,KDMC,2,6850000,"Granite,Vitrified",No/Rare Powercut,Monthly,3500,51000,dombivali,1110,Mahaavir Pride,6171,770,Dombivli East,NA,Sq-ft,Y,Freehold,Unfurnished,2,1 Covered,East,"Garden/Park, Pool, Main Road",New Property,10 of 31 Floor,Apartment,Thane,2,31,Water Availability 24 Hours Available,F,Sq-ft,Y,"Dombivli East, Thane",2 BHK Flat,Sq-ft,0,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA
properties_csv.zip,11515,Ready to Move,18,N,The Runwal Group,NA,NA,4000000,NA,NA,NA,NA,NA,NA,640,Runwal My City Codename Walk,6250,NA,Dombivli East,NA,Sq-ft,N,NA,Semi-Furnished,2,NA,NA,NA,Resale,18 of 25 Floor,Apartment,Thane,1,25,NA,F,NA,N,"Dombivli East, Thane",1 BHK Flat,Sq-ft,0,Less than 5 years,2,NA,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
properties_csv.zip,11514,Ready to Move,1,N,Lodha,NA,NA,6000000,NA,NA,NA,NA,NA,NA,981,Lodha Casa sophistica,6116,660,Dombivli East,East Facing Property,Sq-ft,N,NA,Unfurnished,2,NA,East,"Garden/Park, Pool, Main Road",Resale,1 of 19 Floor,Apartment,Thane,2,19,NA,F,Sq-ft,N,"Dombivli East, Thane",2 BHK Flat,Sq-ft,0,Less than 5 years,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA
properties_csv.zip,11513,Ready to Move,7,N,NA,KDMC,0,3800000,Vitrified,No/Rare Powercut,NA,NA,NA,NA,NA,NA,NA,665,Dombivli East,East Facing Property,NA,N,Freehold,Unfurnished,1,NA,East,Main Road,Resale,7 of 7 Floor,Apartment,Thane,1,7,Water Availability 24 Hours Available,F,Sq-ft,N,"Dombivli East, Thane",1 BHK Flat,NA,0,New Construction,2,NA,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
properties_csv.zip,11512,Ready to Move,9,N,Runwal Developers,TMC,0,4550000,Ceramic Tiles,No/Rare Powercut,Monthly,3000,100000,Petrol pump is in walkable distance which makes convenient for users.,645,Runwal MyCity,7054,401,Dombivli East,East Facing Property,Sq-ft,N,Freehold,Unfurnished,2,1 Covered,East,Garden/Park,Resale,9 of 27 Floor,Apartment,Thane,1,27,Water Availability 24 Hours Available,F,Sq-ft,N,"Dombivli East, Thane",1 BHK Flat,Sq-ft,0,New Construction,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA
properties_csv.zip,11511,Ready to Move,4,N,Shree Krishna Developers,NA,1,4000000,Ceramic Tiles,No/Rare Powercut,NA,NA,20000,Abinav College,442,Krishna Kutir,9050,590,Dombivli East,NA,Sq-ft,N,Co-operative Society,Furnished,1,20 Open,NA,NA,Resale,4 of 4 Floor,Apartment,Thane,1,4,Water Availability 24 Hours Available,F,Sq-ft,N,"Dombivli East, Thane",1 BHK Flat,Sq-ft,0,5 to 10 years,NA,NA,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
properties_csv.zip,11510,Ready to Move,7,N,NA,NA,1,6500000,"Wooden,Ceramic Tiles,Granite",NA,Monthly,NA,NA,"Casa Rio Club House, Pawar Public International School, Cricket Ground",980,NA,6633,770,Dombivli East,NA,Sq-ft,N,Co-operative Society,Semi-Furnished,2,NA,NA,"Garden/Park, Pool, Main Road",Resale,7 of 8 Floor,Apartment,Thane,2,8,NA,F,Sq-ft,N,"Dombivli East, Thane",2 BHK Flat,Sq-ft,0,5 to 10 years,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA
properties_csv.zip,11509,Ready to Move,6,N,Siddharth Group,NA,NA,3500000,NA,NA,NA,NA,NA,NA,550,Siddharth Riverwood Park,6364,475,Dombivli East,NA,Sq-ft,N,Co-operative Society,Unfurnished,1,NA,NA,NA,Resale,6 of 7 Floor,Apartment,Thane,1,7,NA,F,Sq-ft,N,"Dombivli East, Thane",1 BHK Flat,Sq-ft,0,5 to 10 years,NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
properties_csv.zip,11508,Ready to Move,2,N,NA,NA,NA,9300000,NA,NA,NA,NA,NA,NA,700,NA,13286,425,Tilak Nagar,East Facing Property,Sq-ft,Y,NA,Unfurnished,2,NA,East,NA,Resale,2 of 8 Floor,Apartment,Mumbai,1,8,NA,F,Sq-ft,N,"Tilak Nagar, Mumbai",1 BHK Flat,Sq-ft,0,5 to 10 years,NA,NA,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
properties_csv.zip,11507,Ready to Move,4,N,Sanghvi Group,KDMC,1,3260000,"Vitrified,Ceramic Tiles,Normal Tiles/Kotah Stone",No/Rare Powercut,Monthly,1400,100000,Near Dmart,600,Sanghvi Shankheshwar,5992,500,Dombivli East,NA,Sq-ft,N,Co-operative Society,Unfurnished,1,10 Open,North - East,Garden/Park,Resale,4 of 7 Floor,Apartment,Thane,1,7,Water Availability 6 Hours Available,F,Sq-ft,N,"Dombivli East, Thane",1 BHK Flat,Sq-ft,0,5 to 10 years,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA
properties_csv.zip,11506,Ready to Move,9,N,The Runwal Group,NA,1,4500000,Vitrified,No/Rare Powercut,NA,NA,200000,NA,NA,Runwal My City Codename Walk,NA,405,Dombivli East,NA,NA,N,Freehold,Unfurnished,2,1 Covered,NA,Pool,Resale,9 of 27 Floor,Apartment,Thane,1,27,Water Availability 24 Hours Available,F,Sq-ft,N,"Dombivli East, Thane",1 BHK Flat,NA,0,Less than 5 years,2,NA,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
properties_csv.zip,11505,Ready to Move,4,N,Siddharth Group,NA,NA,3000000,NA,NA,NA,NA,NA,NA,550,Siddharth Riverwood Park,5455,NA,Dombivli East,NA,Sq-ft,N,NA,Semi-Furnished,1,1 Open,NA,NA,Resale,4 of 7 Floor,Apartment,Thane,1,7,NA,F,NA,N,"Dombivli East, Thane",1 BHK Flat,Sq-ft,0,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,NA,NA,NA
properties_csv.zip,11504,Ready to Move,6,N,Runwal Developers,TMC,1,7600000,"Ceramic Tiles,Granite",No/Rare Powercut,Monthly,NA,NA,near proposed central park in dombivli.,1105,Runwal MyCity,7231,705,Dombivli East,East Facing Property,Sq-ft,N,Freehold,Unfurnished,2,1 Covered,East,Garden/Park,Resale,6 of 25 Floor,Apartment,Thane,3,25,Water Availability 24 Hours Available,F,Sq-ft,N,"Dombivli East, Thane",3 BHK Flat,Sq-ft,0,New Construction,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA
properties_csv.zip,11503,Ready to Move,3,N,NA,NA,NA,3300000,Vitrified,No/Rare Powercut,NA,NA,NA,Near Aangan Chs,555,NA,5946,440,Dombivli East,NA,Sq-ft,N,Freehold,Unfurnished,1,1 Open,North - East,NA,Resale,3 of 4 Floor,Apartment,Thane,1,4,Water Availability 24 Hours Available,F,Sq-ft,N,"Dombivli East, Thane",1 BHK Flat,Sq-ft,0,10 to 15 years,1,NA,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
properties_csv.zip,11502,Ready to Move,10,N,Runwal Developers,NA,1,5500000,Vitrified,No/Rare Powercut,NA,NA,NA,NA,770,Runwal MyCity,7143,544,Dombivli East,NA,Sq-ft,N,NA,Semi-Furnished,2,32 Covered,NA,Pool,Resale,10 of 27 Floor,Apartment,Thane,2,27,Water Availability 24 Hours Available,F,Sq-ft,N,"Dombivli East, Thane",2 BHK Flat,Sq-ft,0,Less than 5 years,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA
properties_csv.zip,11501,Ready to Move,7,N,Shivam Buildcon,KDMC,NA,3500000,Ceramic Tiles,NA,Monthly,900,NA,NA,600,Sundaram Plaza,5833,420,Dombivli East,East Facing Property,Sq-ft,N,Freehold,Unfurnished,1,NA,East,Garden/Park,Resale,7 of 7 Floor,Apartment,Thane,1,7,NA,F,Sq-ft,N,"Dombivli East, Thane",1 BHK Flat,Sq-ft,0,5 to 10 years,1,NA,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
